Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
hollywood	189.0126860355731	1738			h u l l @ @ u u d̪	
kansas	188.46892111602313	1733			k a n s a s	
sekoly	188.25141514820314	1731			s e k u l i	
blvd	187.27263829301316	1722			b l v d̪	
amin'ilay	186.2938614378232	1713			a m i n i l a i	
manao	185.9676024860932	1710			m a n a u	
anjara	185.64134353436322	1707			a ⁿdz a r a	
tsara	185.42383756654323	1705			ts a r a	
mitambatra	184.33630772744328	1695			m i t̪ a ᵐb a tʳ a	
anefa	183.2487778883433	1685			a n e f a	
kokoa	181.0737182101434	1665			k u k u a	
ambaratonga	179.00741151585348	1646			a ᵐb a r a t̪ u ᵑɡ a	
zanany	177.04985780547355	1628			z a n a n i	
fanabeazana	176.72359885374354	1625			f a n a b e a z a n a	
oktobra	176.07108095028357	1619			u k t̪ u b r a	
lalana	175.5273160307336	1614			l a l a n a	
sivily	175.3098100629136	1612			s i v i l i	
michigan	175.0923040950936	1610			m i @ h i ɡ a n	
nebraska	174.8747981272736	1608			n e b r a s k a	
wisconsin	174.22228022381364	1602			@ i s @ u n s i n	
mitovy	173.78726828817366	1598			m i t̪ u v i	
pejy	173.46100933644368	1595			p e dz i	
ireto	172.6997384490737	1588			i r e t̪ u	
andré	172.5909854651637	1587			a ⁿdʳ e	
milaza	172.15597352952372	1583			m i l a z a	
anglisy	172.04722054561373	1582			a ᵑɡ l i s i	ã ŋ ɡ l i ʂ
ohatra	171.82971457779374	1580			u h a tʳ a	
dakota	170.74218473869377	1570			d̪ a k u t̪ a	
zanak	170.52467877087378	1568			z a n a k	
samy	170.0896668352338	1564			s a m i	
tokony	169.8721608674138	1562			t̪ u k u n i	
governemantan	169.6546548995938	1560			ɡ u v e r n e m a ⁿt̪ a n	
normandie	169.21964296395382	1556			n u r m a ⁿd̪ i e	
midi-pyrénées	169.00213699613383	1554			m i d̪ i p @ r e n e e s	
amerika	166.9358303018439	1535			a m e r i k a	
novambra	166.60957135011392	1532			n u v a ᵐb r a	
anelanelan	166.28331239838394	1529			a n e l a n e l a n	
nord	165.95705344665393	1526			n u r d̪	
empira	165.19578255928397	1519			e ᵐp i r a	
tonga	165.19578255928397	1519			t̪ u ᵑɡ a	
faminavinana	163.999499736274	1508			f a m i n a v i n a n a	
midika	163.78199376845402	1506			m i d̪ i k a	
manokana	163.45573481672403	1503			m a n u k a n a	
tapany	163.34698183281404	1502			t̪ a p a n i	
north	161.6069340902541	1486			n u r t̪ h	
aisne	161.3894281224341	1484			a i s n e	
martsa	161.3894281224341	1484			m a r ts a	
aoriana	160.41065126724413	1475			a u r i a n a	
vadiny	159.75813336378417	1469			v a d̪ i n i	
laharan'ny	159.2143684442342	1464			l a h a r a n n i	
george	157.80057965340424	1451			ɡ e u r ɡ e	
ambony	155.08175505565433	1426			a ᵐb u n i	
bernard	154.42923715219436	1420			b e r n a r d̪	
foko	154.42923715219436	1420			f u k u	
aprily	154.32048416828437	1419			a p r i l i	
oise	153.99422521655438	1416			u i s e	
endrika	153.7767192487344	1414			e ⁿdʳ i k a	eᶯ ɖ͡ʐ i k a
claude	151.71041255444447	1395			@ l a @ d̪ e	
manodidina	151.60165957053448	1394			m a n u d̪ i d̪ i n a	
james	151.38415360271446	1392			dz a m e s	
miaraka	150.94914166707449	1388			m i a r a k a	m e r ə k
folo	150.5141297314345	1384			f u l u	
aostralia	150.29662376361452	1382			a u s tʳ a l i a	
vorona	149.86161182797454	1378			v u r u n a	v u ɾ u n ḁ
taty	149.53535287624453	1375			t̪ a t̪ i	
marne	147.4690461819546	1356			m a r n e	
heverina	146.16401037503468	1344			h e v e r i n a	
rômana	146.16401037503468	1344			r @ m a n a	
eure	145.94650440721466	1342			e @ r e	
fiompiana	145.94650440721466	1342			f i u ᵐp i a n a	
vondrona	145.83775142330467	1341			v u ⁿdʳ u n a	
